tail_number,avg_alt,avg_mph,mean_lat,mean_long,flight_count,manufacturer,model,reg_state,log_flight_count
N21TK,22250.0,460.0,34.5697,-117.999,1,CESSNA,525,OREGON,0.6931471805599453
N220DK,22700.0,346.14285714285717,34.600342857142856,-118.13300000000001,7,CESSNA,510,CALIFORNIA,2.0794415416798357
N220F,25550.0,487.6,34.68258,-118.0676,5,BOMBARDIER INC,BD-700-1A10,UTAH,1.791759469228055
N220JJ,38575.0,460.0,34.7482,-118.739,1,RAYTHEON AIRCRAFT COMPANY,HAWKER 800XP,DELAWARE,0.6931471805599453
N220MD,41950.0,460.0,34.3449,-118.325,1,LEARJET INC,60,TEXAS,0.6931471805599453
N220MH,4583.333333333333,460.0,34.554833333333335,-118.19866666666667,6,BELL,206L-3,TEXAS,1.9459101490553132
N220NN,31000.0,493.75,34.654650000000004,-117.95625,4,EMBRAER,ERJ 170-200 LR,TEXAS,1.6094379124341003
N220PE,10500.0,316.5,34.59995,-118.2055,2,PILATUS AIRCRAFT LTD,PC-12/47E,CALIFORNIA,1.0986122886681098
N220QS,12812.5,401.5,34.5356,-118.322,2,BOMBARDIER INC,CL-600-2B16,OKLAHOMA,1.0986122886681098
N220TJ,9300.0,460.0,34.717,-117.923,1,CESSNA,T210N,CALIFORNIA,0.6931471805599453
N220UA,37065.0,536.0,34.658820000000006,-118.01979999999999,5,BOEING,777-222,ILLINOIS,1.791759469228055
N220VP,37725.0,460.0,34.63315,-118.5875,2,CESSNA,560XL,CALIFORNIA,1.0986122886681098
N220WN,33418.75,497.375,34.5881125,-118.400875,8,BOEING,737-7H4,TEXAS,2.1972245773362196
N221,36475.0,460.0,34.4754,-118.533,1,CESSNA,560,WASHINGTON,0.6931471805599453
N22136,12550.0,460.0,34.7912,-118.092,1,PIPER,PA-32RT-300T,CALIFORNIA,0.6931471805599453
N221CB,20305.0,453.6,34.7165,-117.81620000000001,5,DASSAULT AVIATION,MYSTERE-FALCON 50,FLORIDA,1.791759469228055
N221DG,21031.25,446.5,34.598725,-117.93575,4,GULFSTREAM AEROSPACE CORP,GVI (G650),CALIFORNIA,1.6094379124341003
N221HJ,15450.0,436.0,34.563599999999994,-118.1345,2,DASSAULT AVIATION,FALCON 7X,NEW YORK,1.0986122886681098
N221NN,32796.875,499.125,34.681075,-117.919625,8,EMBRAER S A,ERJ 170-200 LR,TEXAS,2.1972245773362196
N221PS,27930.0,499.6,34.6867,-118.34660000000001,5,BOMBARDIER INC,CL-600-2B19,UTAH,1.791759469228055
N221S,7900.0,357.0,34.5673,-118.351,1,TEXTRON AVIATION INC,525C,NORTH CAROLINA,0.6931471805599453
N221VP,22050.0,460.0,34.704033333333335,-118.35666666666667,3,CESSNA,560XL,IDAHO,1.3862943611198906
N221WN,31320.833333333332,491.0,34.65495000000001,-118.3215,6,BOEING,737-7H4,TEXAS,1.9459101490553132
N222AT,10425.0,460.0,34.484,-118.274,1,CESSNA,210J,CALIFORNIA,0.6931471805599453
N222CS,17225.0,390.0,34.721500000000006,-118.13,2,SOCATA,TBM 700,CALIFORNIA,1.0986122886681098
N222CY,24300.0,341.0,34.6373,-118.353,1,BEECH,B200,CALIFORNIA,0.6931471805599453
N222GY,36375.0,460.0,34.881,-118.424,1,GULFSTREAM AEROSPACE,G-IV,WASHINGTON,0.6931471805599453
N222LA,15758.333333333334,460.0,34.4944,-117.992,3,BEECH,200,DELAWARE,1.3862943611198906
N222LX,20565.0,462.2,34.57582,-117.98319999999998,5,GULFSTREAM AEROSPACE,G-V,CALIFORNIA,1.791759469228055
N222MC,24981.25,490.75,34.434675,-118.33725,4,CANADAIR LTD,CL-600-2B16,WASHINGTON,1.6094379124341003
N222NB,18170.0,403.2,34.59456,-118.17260000000002,5,GULFSTREAM AEROSPACE,GIV-X (G450),CALIFORNIA,1.791759469228055
N222NS,31018.75,501.25,34.70135,-118.34649999999999,4,EMBRAER,ERJ 170-200 LR,TEXAS,1.6094379124341003
N222RD,17837.5,460.0,34.7081,-118.19749999999999,2,CESSNA,340A,CALIFORNIA,1.0986122886681098
N222SS,10425.0,460.0,34.7593,-118.008,1,PIPER,PA-32R-301T,ALASKA,0.6931471805599453
N222UA,35137.5,500.5,34.46965,-118.3925,2,BOEING,777-222,ILLINOIS,1.0986122886681098
N222WN,32393.75,517.25,34.574125,-118.47025,4,BOEING,737-7H4,TEXAS,1.6094379124341003
N223HA,35250.0,528.5,34.544399999999996,-118.11,2,AIRBUS,A321-271N,HAWAII,1.0986122886681098
N223JS,29350.0,492.5,34.614599999999996,-118.298,2,BOMBARDIER INC,CL-600-2B19,UTAH,1.0986122886681098
N223NN,33300.0,509.0,34.8883,-118.606,1,EMBRAER S A,ERJ 170-200 LR,TEXAS,0.6931471805599453
N223UA,32137.5,576.5,34.6162,-118.0895,2,BOEING,777-222,UTAH,1.0986122886681098
N223WN,29825.0,476.0,34.7334,-118.1104,5,BOEING,737-7H4,TEXAS,1.791759469228055
N2244R,7025.0,460.0,34.6582,-118.309,1,OVERLAND FREEDOM LLC,CCX-2300,NEVADA,0.6931471805599453
N224AK,30215.0,506.6,34.53168,-118.41193333333334,15,BOEING,737-990ER,WASHINGTON,2.772588722239781
N224AM,3614.285714285714,460.0,34.614085714285714,-118.1467142857143,7,BELL HELICOPTER TEXTRON CANADA,407,COLORADO,2.0794415416798357
N224JM,9687.5,460.0,34.5034,-118.095,2,CIRRUS DESIGN CORP,SR22T,COLORADO,1.0986122886681098
N224KL,22875.0,460.0,34.7232,-118.25,1,GULFSTREAM AEROSPACE,G-1159A,NEVADA,0.6931471805599453
N224MZ,18325.0,389.0,34.625,-118.0175,2,ISRAEL AEROSPACE INDUSTRIESLTD,G200,WASHINGTON,1.0986122886681098
N224NN,35575.0,460.0,34.6957,-117.468,1,EMBRAER S A,ERJ 170-200 LR,TEXAS,0.6931471805599453
N224PJ,17400.0,460.0,34.7547,-118.165,1,CIRRUS DESIGN CORP,SR22,WASHINGTON,0.6931471805599453
N224SG,11012.5,460.0,34.65115,-118.026,2,CASEY GARY L,LANCAIR ES,CALIFORNIA,1.0986122886681098
N224WA,43675.0,460.0,34.2338,-118.558,1,PILATUS AIRCRAFT LTD,PC-24,CALIFORNIA,0.6931471805599453
N2255H,7800.0,460.0,34.6304,-118.072,1,CESSNA,T206H,TEXAS,0.6931471805599453
N2259R,10525.0,460.0,34.8186,-118.232,1,CESSNA,T210J,CALIFORNIA,0.6931471805599453
N225AF,39950.0,394.0,34.604,-118.224,1,PILATUS AIRCRAFT LTD,PC-24,NEW HAMPSHIRE,0.6931471805599453
N225AP,23975.0,488.0,34.6368,-118.113,1,DASSAULT AVIATION,FALCON 2000EX,WASHINGTON,0.6931471805599453
N225CM,31587.5,349.0,34.580799999999996,-118.43549999999999,2,RAYTHEON AIRCRAFT COMPANY,B300,CALIFORNIA,1.0986122886681098
N225GT,14175.0,382.0,34.6402,-117.989,1,CESSNA,750,DELAWARE,0.6931471805599453
N225N,28000.0,491.0,34.4563,-117.6445,2,BOMBARDIER INC,CL-600-2B16,WASHINGTON,1.0986122886681098
N225QS,12275.0,405.0,34.6372,-118.015,1,BOMBARDIER INC,CL-600-2B16,OKLAHOMA,0.6931471805599453
N225WN,24780.0,456.0,34.72712,-118.36299999999999,5,BOEING,737-7H4,TEXAS,1.791759469228055
N226AT,27812.5,414.0,34.74495,-118.04849999999999,2,SOCATA,TBM 700,OREGON,1.0986122886681098
N226HA,18591.666666666668,478.6666666666667,34.4575,-118.359,3,AIRBUS,A321-271N,HAWAII,1.3862943611198906
N226NN,34812.5,521.0,34.7812,-118.386,2,EMBRAER S A,ERJ 170-200 LR,TEXAS,1.0986122886681098
N226RS,15025.0,430.0,34.5554,-118.24,1,GULFSTREAM AEROSPACE,G-IV,CALIFORNIA,0.6931471805599453
N226RT,6787.5,460.0,34.6128,-118.12299999999999,2,RONALD M VOSS,TAILWIND W10,NEW YORK,1.0986122886681098
N226SB,8375.0,460.0,34.5183,-118.043,1,CIRRUS DESIGN CORP,SR22T,CALIFORNIA,0.6931471805599453
N226WN,40218.75,498.25,34.6292,-118.462,4,BOEING,737-7H4,TEXAS,1.6094379124341003
N2270M,11925.0,322.0,34.8714,-118.0635,2,CESSNA,T182T,CALIFORNIA,1.0986122886681098
N227AZ,24293.75,462.75,34.694225,-118.2345,4,BOEING,767-323,OHIO,1.6094379124341003
N227G,19875.0,260.0,34.4471,-118.227,1,ECLIPSE AVIATION CORP,EA500,ARIZONA,0.6931471805599453
N227HA,32545.833333333332,506.6666666666667,34.5231,-117.88133333333333,6,AIRBUS,A321-271N,DELAWARE,1.9459101490553132
N227MF,22525.0,460.0,34.5273,-118.077,3,PILATUS,PC-12/45,COLORADO,1.3862943611198906
N227NN,34837.5,501.75,34.5739,-117.96825,4,EMBRAER S A,ERJ 170-200 LR,TEXAS,1.6094379124341003
N227WN,26443.18181818182,472.8181818181818,34.55400909090909,-118.24900000000001,11,BOEING,737-7H4,TEXAS,2.4849066497880004
N22805,30075.0,525.0,34.52035,-118.25450000000001,2,IAI LTD,GULFSTREAM G280,CALIFORNIA,1.0986122886681098
N228AZ,7837.5,460.0,34.53385,-118.093,2,CESSNA,T182T,NEVADA,1.0986122886681098
N228BS,27525.0,460.0,34.5936,-117.539,1,CIRRUS DESIGN CORP,SF50,VIRGINIA,0.6931471805599453
N228FR,28900.0,491.5,34.3689,-117.9015,2,AIRBUS,A320-214,UTAH,1.0986122886681098
N228HA,32738.636363636364,510.3636363636364,34.57003636363636,-118.07254545454545,11,AIRBUS,A321-271N,HAWAII,2.4849066497880004
N228LA,3962.5,460.0,34.5643,-118.1385,2,EUROCOPTER,AS 350 B2,CALIFORNIA,1.0986122886681098
N228NN,23441.666666666668,459.6666666666667,34.765566666666665,-118.08566666666667,3,EMBRAER S A,ERJ 170-200 LR,TEXAS,1.3862943611198906
N228PK,30300.0,507.3333333333333,34.50116666666667,-118.57366666666667,3,BOMBARDIER INC,BD-100-1A10,OREGON,1.3862943611198906
N228QS,10658.333333333334,393.6666666666667,34.607933333333335,-118.10566666666666,3,BOMBARDIER INC,CL-600-2B16,OKLAHOMA,1.3862943611198906
N228RP,9275.0,460.0,34.5057,-118.202,1,CIRRUS DESIGN CORP,SR22T,NEVADA,0.6931471805599453
N228SS,15090.0,404.2,34.52586,-118.22060000000002,5,BOMBARDIER INC,BD-700-1A10,CALIFORNIA,1.791759469228055
N228WN,26046.153846153848,471.53846153846155,34.61821538461538,-118.2083076923077,13,BOEING,737-7H4,TEXAS,2.6390573296152584
N228Y,39775.0,529.0,34.4474,-118.055,1,BOMBARDIER INC,BD-100-1A10,PENNSYLVANIA,0.6931471805599453
N2292L,11550.0,460.0,34.75775,-118.231,2,BEECH,V35B,CALIFORNIA,1.0986122886681098
N229AZ,29678.125,501.25,34.8219,-118.44137500000001,8,BOEING,767-323,OHIO,2.1972245773362196
N229CE,16950.0,373.0,34.4331,-118.233,1,CESSNA,750,FLORIDA,0.6931471805599453
N229FR,26537.5,477.5,34.42975,-118.05799999999999,2,AIRBUS,A320-214,UTAH,1.0986122886681098
N229JT,34875.0,460.0,34.4693,-118.573,1,HONDA AIRCRAFT CO LLC,HA-420,ARIZONA,0.6931471805599453
N229KM,30500.0,536.0,34.7081,-117.671,1,GULFSTREAM AEROSPACE,G-V,CALIFORNIA,0.6931471805599453
N229NN,35050.0,509.6666666666667,34.66193333333334,-118.02199999999999,3,EMBRAER S A,ERJ 170-200 LR,TEXAS,1.3862943611198906
N229WN,31162.5,501.6666666666667,34.51265,-118.55816666666668,6,BOEING,737-7H4,TEXAS,1.9459101490553132
N22AB,9075.0,193.0,34.7553,-118.25,1,CIRRUS DESIGN CORP,SR22T,CALIFORNIA,0.6931471805599453
N22GF,24750.0,460.0,34.7642,-118.153,1,CESSNA,550,IDAHO,0.6931471805599453
N22PB,45425.0,474.0,34.5496,-117.788,1,PILATUS AIRCRAFT LTD,PC-24,CALIFORNIA,0.6931471805599453
N22VK,25475.0,488.8,34.63856,-118.0454,5,RAYTHEON AIRCRAFT COMPANY,390,NEVADA,1.791759469228055
N22XK,7225.0,460.0,34.7647,-118.155,1,KERZIE DAVID A,VANS RV-6,CALIFORNIA,0.6931471805599453
N22XU,7550.0,193.0,34.6671,-117.887,1,CIRRUS DESIGN CORP,SR22,CALIFORNIA,0.6931471805599453
N22XZ,21950.0,456.0,34.553,-118.243,1,BOMBARDIER INC,BD-100-1A10,UTAH,0.6931471805599453
N230BD,19412.5,450.0,34.61475,-117.888,2,GULFSTREAM AEROSPACE,GV-SP (G550),NEW YORK,1.0986122886681098
N230FR,23408.333333333332,478.6666666666667,34.50083333333333,-117.82133333333333,3,AIRBUS,A320-214,UTAH,1.3862943611198906
N230GA,12900.0,394.0,34.6446,-117.946,1,IAI LTD,GULFSTREAM G280,FLORIDA,0.6931471805599453
N230HA,32850.0,504.0,34.6728,-117.704,1,AIRBUS,A321-271N,DELAWARE,0.6931471805599453
N230MK,4825.0,460.0,34.5087,-118.08,1,BELL,230,CALIFORNIA,0.6931471805599453
N230NN,27275.0,486.0,34.7977,-118.23625,4,EMBRAER S A,ERJ 170-200 LR,TEXAS,1.6094379124341003
N230WN,26018.18181818182,467.1818181818182,34.56456363636364,-118.22527272727274,11,BOEING,737-7H4,TEXAS,2.4849066497880004
N231AN,32241.666666666668,505.0,34.805299999999995,-118.41733333333333,3,EMBRAER S A,ERJ 170-200 LR,TEXAS,1.3862943611198906
N231AQ,9025.0,460.0,34.62065,-117.99600000000001,2,MOONEY AIRCRAFT CORP.,M20K,CALIFORNIA,1.0986122886681098
N231BS,4875.0,460.0,34.7535,-117.97149999999999,2,MOONEY AIRCRAFT CORP.,M20K,CALIFORNIA,1.0986122886681098
N231EW,9900.0,460.0,34.6286,-118.103,1,MOONEY AIRCRAFT CORP.,M20K,ARIZONA,0.6931471805599453
N231FX,6160.0,460.0,34.56912,-118.09259999999999,5,MOONEY,M20C,CALIFORNIA,1.791759469228055
N231KM,10087.5,460.0,34.7528,-118.0155,0,MOONEY AIRCRAFT CORP.,M20K,ARIZONA,0.0
N231NC,9925.0,460.0,34.7007,-117.987,1,MOONEY AIRCRAFT CORP.,M20K,ARIZONA,0.6931471805599453
N231NV,31143.75,475.5,34.60085,-117.8955,4,AIRBUS INDUSTRIE,A320-214,NEVADA,1.6094379124341003
N231QS,27175.0,494.0,34.442899999999995,-118.03,2,BOMBARDIER INC,CL-600-2B16,OKLAHOMA,1.0986122886681098
N231SV,19275.0,460.0,34.512,-117.86,1,PILATUS AIRCRAFT LTD,PC-24,CALIFORNIA,0.6931471805599453
N231WN,28180.555555555555,471.55555555555554,34.582344444444445,-118.16866666666667,9,BOEING,737-7H4,TEXAS,2.302585092994046
N2325J,23866.666666666668,460.0,34.68886666666666,-118.03633333333335,3,PIPER AIRCRAFT INC,PA 46-350P,CALIFORNIA,1.3862943611198906
N232CF,22050.0,472.0,34.6041,-117.76,1,CESSNA,750,DELAWARE,0.6931471805599453
N232EA,28175.0,447.0,34.701,-117.821,1,HAWKER BEECHCRAFT CORP,HAWKER 900XP,FLORIDA,0.6931471805599453
N232F,40075.0,539.0,34.618,-118.001,1,GULFSTREAM AEROSPACE,G-IV,TEXAS,0.6931471805599453
N232FR,16725.0,472.0,34.4286,-117.737,1,AIRBUS,A320-214,UTAH,0.6931471805599453
N232JS,34220.0,461.4,34.49738,-118.13579999999999,5,TEXTRON AVIATION INC,525C,TEXAS,1.791759469228055
N232NN,28220.0,499.0,34.7084,-117.99600000000001,5,EMBRAER,ERJ 170-200 LR,TEXAS,1.791759469228055
N232SF,34125.0,460.0,34.2196,-117.594,1,EMBRAER EXECUTIVE AIRCRAFT INC,EMB-505,FLORIDA,0.6931471805599453
N232ST,24225.0,308.0,34.7324,-118.1925,2,PILATUS AIRCRAFT LTD,PC-12/47E,NEVADA,1.0986122886681098
N232TJ,9450.0,460.0,34.80010000000001,-118.19666666666666,3,CESSNA,T206H,DELAWARE,1.3862943611198906
N232WN,34408.333333333336,515.6666666666666,34.6768,-117.95800000000001,3,BOEING,737-7H4,TEXAS,1.3862943611198906
N2336M,11380.0,277.8,34.68656,-118.0504,5,RAYTHEON AIRCRAFT COMPANY,A36,NEVADA,1.791759469228055
N233AZ,24435.0,474.6,34.728480000000005,-118.237,5,BOEING,767-323,OHIO,1.791759469228055
N233FR,27500.0,452.6,34.492560000000005,-117.8862,5,AIRBUS,A320-214,DELAWARE,1.791759469228055
N233KC,35808.333333333336,460.0,34.739399999999996,-118.49166666666667,3,DASSAULT-BREGUET,MYSTERE FALCON 900,OREGON,1.3862943611198906
N233LV,31744.23076923077,487.84615384615387,34.607869230769225,-118.30669230769232,13,BOEING,737-7H4,TEXAS,2.6390573296152584
N233ME,6722.222222222223,460.0,34.592755555555556,-118.04477777777778,9,CESSNA,182S,CALIFORNIA,2.302585092994046
N233MK,14075.0,460.0,34.6024,-118.058,1,LEARJET INC,45,TEXAS,0.6931471805599453
N233MW,34408.333333333336,460.0,34.792033333333336,-118.55866666666667,3,RAYTHEON AIRCRAFT COMPANY,400A,CALIFORNIA,1.3862943611198906
N233NN,36512.5,510.0,34.78405,-118.06649999999999,2,EMBRAER,ERJ 170-200 LR,TEXAS,1.0986122886681098
N234JW,35375.0,516.0,34.6516,-117.884,1,EMBRAER S A,ERJ 170-200 LR,TEXAS,0.6931471805599453
N234KH,14331.25,433.25,34.619425,-118.12025,4,DASSAULT AVIATION,FALCON 7X,UTAH,1.6094379124341003
N234QS,34387.5,499.0,34.645375,-118.062,4,BOMBARDIER INC,CL-600-2B16,OKLAHOMA,1.6094379124341003
N234WN,27589.285714285714,473.42857142857144,34.58551428571429,-118.22885714285714,14,BOEING,737-7H4,TEXAS,2.70805020110221
N235DT,11441.666666666666,460.0,34.56415,-118.06450000000001,6,CESSNA AIRCRAFT CO,LC41-550FG,CALIFORNIA,1.9459101490553132
N235FR,28375.0,490.0,34.535399999999996,-117.7925,2,AIRBUS,A320-214,DELAWARE,1.0986122886681098
N235QS,31975.0,555.0,34.8397,-118.729,1,BOMBARDIER INC,CL-600-2B16,OKLAHOMA,0.6931471805599453
N235WN,29051.923076923078,476.53846153846155,34.55593076923077,-118.31700000000001,13,BOEING,737-7H4,TEXAS,2.6390573296152584
N2365S,10191.666666666666,460.0,34.576366666666665,-118.20033333333333,3,PIPER AIRCRAFT INC,PA 46-350P,DELAWARE,1.3862943611198906
N236AK,31377.272727272728,489.1818181818182,34.89363636363636,-118.56818181818181,11,BOEING,737-990ER,WASHINGTON,2.4849066497880004
N236EA,23550.0,359.0,34.4766,-118.108,1,SOCATA,TBM 700,TEXAS,0.6931471805599453
N236FR,24625.0,477.0,34.65,-117.287,1,AIRBUS,A320-214,UTAH,0.6931471805599453
N236KR,15918.75,422.5,34.6465,-118.06825,4,GULFSTREAM AEROSPACE,GIV-X (G450),CALIFORNIA,1.6094379124341003
N236N,15352.777777777777,460.0,34.541399999999996,-118.14566666666666,9,CANADAIR LTD,CL-600-2B16,CALIFORNIA,2.302585092994046
N236NN,29612.5,489.25,34.534275,-118.01050000000001,4,EMBRAER S A,ERJ 170-200 LR,TEXAS,1.6094379124341003
N236WN,30406.81818181818,483.27272727272725,34.57853636363637,-118.129,11,BOEING,737-7H4,TEXAS,2.4849066497880004
N2375M,8975.0,460.0,34.711333333333336,-118.01299999999999,3,PIPER,PA-28-161,CALIFORNIA,1.3862943611198906
N237AK,32872.72727272727,514.1818181818181,34.55710909090909,-118.40245454545453,11,BOEING,737-990ER,WASHINGTON,2.4849066497880004
N237QS,13900.0,388.0,34.5975,-118.0655,2,BOMBARDIER INC,CL-600-2B16(CL-604),OKLAHOMA,1.0986122886681098
N237RJ,10800.0,460.0,34.5826,-117.882,2,CIRRUS DESIGN CORP,SR22,CALIFORNIA,1.0986122886681098
N237WN,30680.35714285714,480.2857142857143,34.557385714285715,-118.33021428571429,14,BOEING,737-7H4,TEXAS,2.70805020110221
N238AK,31658.928571428572,502.5,34.59889285714286,-118.427,14,BOEING,737-990ER,WASHINGTON,2.70805020110221
N238FR,28575.0,469.5,34.59125,-117.9905,2,AIRBUS,A320-214,UTAH,1.0986122886681098
N238JP,26762.5,421.0,34.7054,-118.003,2,CESSNA,550,CALIFORNIA,1.0986122886681098
N238NN,28208.333333333332,484.3333333333333,34.696216666666665,-118.20983333333334,6,EMBRAER S A,ERJ 170-200 LR,TEXAS,1.9459101490553132
N238QS,32783.333333333336,510.6666666666667,34.83723333333333,-118.62266666666666,3,BOMBARDIER INC,CL-600-2B16,OKLAHOMA,1.3862943611198906
N238TD,40081.25,499.5,34.5825125,-118.193625,8,TEXTRON AVIATION INC,525C,CALIFORNIA,2.1972245773362196
N238WN,26328.125,456.0,34.646025,-117.94624999999999,8,BOEING,737-7H4,TEXAS,2.1972245773362196
N23983,33375.0,460.0,34.4657,-117.499,1,BOEING,787-9,DELAWARE,0.6931471805599453
N239AZ,26965.0,507.8,34.7441,-118.23140000000001,5,BOEING,767-323,OHIO,1.791759469228055
N239JT,8100.0,460.0,34.5643,-118.364,1,IAI LTD,GULFSTREAM G150,NORTH CAROLINA,0.6931471805599453
N239NN,24959.375,477.5,34.69645,-118.186125,8,EMBRAER S A,ERJ 170-200 LR,TEXAS,2.1972245773362196
N239QS,39900.0,511.0,34.8448,-118.4,1,BOMBARDIER INC,CL-600-2B16,OKLAHOMA,0.6931471805599453
N239WA,11775.0,196.0,34.7353,-118.016,1,CIRRUS DESIGN CORP,SR22T,CALIFORNIA,0.6931471805599453
N239WN,22187.5,392.5,34.5092,-118.5215,2,BOEING,737-7H4,TEXAS,1.0986122886681098
N23FT,32500.0,460.0,34.5414,-118.516,1,HAWKER BEECHCRAFT CORP,390,CALIFORNIA,0.6931471805599453
N23NG,10775.0,364.0,34.5065,-118.23,1,CESSNA,680,CALIFORNIA,0.6931471805599453
N23RL,9033.333333333334,460.0,34.5492,-118.13833333333334,6,CESSNA,421C,CALIFORNIA,1.9459101490553132
N240BR,10587.5,338.0,34.509100000000004,-118.375,2,TEXTRON AVIATION INC,T240,CALIFORNIA,1.0986122886681098
N240NN,32408.333333333332,506.6666666666667,34.56453333333334,-117.64233333333334,3,EMBRAER S A,ERJ 170-200 LR,TEXAS,1.3862943611198906
N240QS,20945.833333333332,441.8333333333333,34.59563333333333,-118.20316666666668,6,BOMBARDIER INC,CL-600-2B16(CL-604),OKLAHOMA,1.9459101490553132
N240SY,25925.0,460.0,34.9308,-118.876,1,EMBRAER S A,ERJ 170-200 LR,UTAH,0.6931471805599453
N240WL,21100.0,397.0,34.484,-117.78800000000001,2,BOMBARDIER INC,BD-700-1A11,DELAWARE,1.0986122886681098
N240WN,31045.0,480.6,34.658139999999996,-118.21340000000001,5,BOEING,737-7H4,TEXAS,1.791759469228055
N241AM,3350.0,460.0,34.6552,-118.105,1,EUROCOPTER DEUTSCHLAND GMBH,EC 135 P2+,COLORADO,0.6931471805599453
N241AZ,23955.555555555555,472.77777777777777,34.59748888888889,-118.1458888888889,9,BOEING,767-323,OHIO,2.302585092994046
N241CT,7975.0,460.0,34.5665,-118.356,1,ISRAEL AIRCRAFT INDUSTRIES,1124A,TEXAS,0.6931471805599453
N241JX,14011.111111111111,460.0,34.54925555555556,-118.19377777777777,9,EMBRAER,EMB-145LR,TEXAS,2.302585092994046
N241LR,33412.5,521.0,34.648625,-118.145875,8,BOMBARDIER INC,CL-600-2D24,ARIZONA,2.1972245773362196
N241SL,10450.0,460.0,34.6734,-118.2,1,CIRRUS DESIGN CORP,SR22,NEVADA,0.6931471805599453
N241WN,32862.5,510.5,34.70158,-118.3106,10,BOEING,737-7H4,TEXAS,2.3978952727983707
N24202,28125.0,506.0,34.5623,-117.38,1,BOEING,737-824,ILLINOIS,0.6931471805599453
N24211,31987.5,525.0,34.53215,-118.054,2,BOEING,737-824,ILLINOIS,1.0986122886681098
N24212,34400.0,522.0,34.59635,-118.01275,4,BOEING,737-824,ILLINOIS,1.6094379124341003
N24224,34591.666666666664,523.6666666666666,34.65966666666667,-118.019,3,BOEING,737-824,ILLINOIS,1.3862943611198906
N242GM,18813.88888888889,459.6666666666667,34.614066666666666,-118.05255555555556,9,GULFSTREAM AEROSPACE,GV-SP (G550),CALIFORNIA,2.302585092994046
N242JX,17008.333333333332,460.0,34.62141666666667,-118.04166666666667,6,EMBRAER,EMB-145LR,TEXAS,1.9459101490553132
N242NN,31560.0,515.2,34.58296,-117.83099999999999,5,EMBRAER S A,ERJ 170-200 LR,TEXAS,1.791759469228055
N242QS,16612.5,440.5,34.61,-117.9855,2,BOMBARDIER INC,CL-600-2B16(CL-604),OKLAHOMA,1.0986122886681098
N242SR,9716.666666666666,460.0,34.65923333333333,-118.06966666666666,3,CIRRUS DESIGN CORP,SR22,MONTANA,1.3862943611198906
N242SY,17350.0,424.5,34.4025,-117.777,2,EMBRAER S A,ERJ 170-200 LR,UTAH,1.0986122886681098
N242WN,28790.909090909092,476.3636363636364,34.6215,-118.43409090909091,11,BOEING,737-7H4,TEXAS,2.4849066497880004
N243AM,14341.666666666666,460.0,34.58486666666666,-117.98016666666666,12,nan,nan,ALABAMA,2.5649493574615367
N243BA,31650.0,534.0,34.6543,-118.35,1,BOMBARDIER INC,CL-600-2B16,CALIFORNIA,0.6931471805599453
N243JX,14307.8125,460.0,34.60299375,-118.105,16,EMBRAER,EMB-145LR,TEXAS,2.833213344056216
N243NN,30225.0,517.0,34.6359,-118.0245,2,EMBRAER S A,ERJ 170-200 LR,TEXAS,1.0986122886681098
N243PC,30900.0,529.0,34.4412,-117.962,1,TEXTRON AVIATION INC,700,UTAH,0.6931471805599453
N243QS,32000.0,557.0,34.6854,-118.148,1,BOMBARDIER INC,CL-600-2B16,OKLAHOMA,0.6931471805599453
N243SY,14862.5,398.5,34.63865,-118.07,2,EMBRAER S A,ERJ 170-200 LR,UTAH,1.0986122886681098
N243WN,27530.434782608696,466.2608695652174,34.61033043478261,-118.26695652173912,23,BOEING,737-7H4,TEXAS,3.1780538303479458
N244JX,16575.0,460.0,34.636114285714285,-118.0112857142857,7,EMBRAER,EMB-145LR,TEXAS,2.0794415416798357
N244LR,24440.0,485.8,34.6368,-118.21220000000001,5,BOMBARDIER INC,CL-600-2D24,ARIZONA,1.791759469228055
N244QS,28337.5,520.5,34.613150000000005,-117.5325,2,BOMBARDIER INC,CL-600-2B16,OKLAHOMA,1.0986122886681098
N244SY,13116.666666666666,395.6666666666667,34.587700000000005,-118.13466666666666,3,EMBRAER S A,ERJ 170-200 LR,UTAH,1.3862943611198906
N244WN,35650.0,509.0,34.4362,-117.60533333333335,3,BOEING,737-7H4,TEXAS,1.3862943611198906
N2457R,7187.5,460.0,34.75405,-118.05099999999999,2,CESSNA,182G,CALIFORNIA,1.0986122886681098
N245DJ,20927.777777777777,452.1111111111111,34.58444444444444,-118.0136111111111,18,CESSNA,560XL,NEVADA,2.9444389791664403
N245DS,8975.0,460.0,34.4924,-118.124,1,DIAMOND AIRCRAFT IND INC,DA 40,VIRGINIA,0.6931471805599453
N245GT,7400.0,460.0,34.5647,-118.271,1,PIPER AIRCRAFT INC,PA-44-180,DELAWARE,0.6931471805599453
N245JX,14437.5,460.0,34.63111,-118.0758,10,EMBRAER,EMB-145LR,TEXAS,2.3978952727983707
N245LR,27102.272727272728,491.09090909090907,34.68081818181818,-118.16736363636363,11,BOMBARDIER INC,CL-600-2D24,ARIZONA,2.4849066497880004
N245MS,8025.0,460.0,34.5845,-118.17,1,GATES LEARJET CORP,55,UTAH,0.6931471805599453
N245NN,25012.5,445.25,34.636325,-117.905,4,EMBRAER S A,ERJ 170-200 LR,TEXAS,1.6094379124341003
N245NV,30275.0,539.0,34.9739,-118.949,1,AIRBUS,A320-214,NEVADA,0.6931471805599453
